time,temperature,humidity
2025-01-25 16:54:31,35.50,37.10
2025-01-25 16:54:35,35.50,37.20
2025-01-25 16:54:38,35.50,37.10
2025-01-25 16:54:41,35.60,37.10
2025-01-25 16:54:44,35.60,37.00
2025-01-25 16:54:48,35.60,37.10
2025-01-25 16:54:51,35.60,37.00
2025-01-25 16:54:54,35.60,37.10
2025-01-25 16:54:57,35.60,37.30
2025-01-25 16:55:01,35.60,37.40
2025-01-25 16:55:04,35.60,37.50
2025-01-25 16:55:07,35.60,37.60
2025-01-25 16:55:11,35.60,37.40
2025-01-25 16:55:14,35.60,37.30
2025-01-25 16:55:17,35.60,37.20
2025-01-25 16:55:20,35.60,37.20
2025-01-25 16:55:24,35.60,37.10
2025-01-25 16:55:27,35.60,36.90
2025-01-25 16:55:30,35.60,36.80
2025-01-25 16:55:33,35.60,36.70
2025-01-25 16:55:37,35.50,36.60
2025-01-25 16:55:40,35.50,36.70
2025-01-25 16:55:43,35.50,36.90
2025-01-25 16:55:47,35.50,37.10
2025-01-25 16:55:50,35.50,37.40
2025-01-25 16:55:53,35.50,37.50
2025-01-25 16:55:56,35.50,37.50
2025-01-25 16:56:00,35.50,37.40
2025-01-25 16:56:03,35.50,37.10
2025-01-25 16:56:06,35.50,37.20
2025-01-25 16:56:10,35.50,37.10
2025-01-25 16:56:13,35.50,36.90
2025-01-25 16:56:16,35.50,37.00
2025-01-25 16:56:19,35.50,37.00
2025-01-25 16:56:23,35.50,37.10
2025-01-25 16:56:26,35.50,37.00
2025-01-25 16:56:29,35.50,37.00
2025-01-25 16:56:32,35.50,36.90
2025-01-25 16:56:36,35.50,36.80
2025-01-25 16:56:39,35.50,36.90
2025-01-25 16:56:42,35.50,37.10
2025-01-25 16:56:46,35.50,37.30
2025-01-25 16:56:49,35.50,37.30
2025-01-25 16:56:52,35.50,37.30
2025-01-25 16:56:55,35.50,37.10
2025-01-25 16:56:59,35.50,37.00
2025-01-25 16:57:02,35.50,36.90
2025-01-25 16:57:05,35.50,36.80
2025-01-25 16:57:09,35.40,36.80
2025-01-25 16:57:12,35.40,36.80
2025-01-25 16:57:15,35.40,36.90
2025-01-25 16:57:18,35.40,36.80
2025-01-25 16:57:22,35.40,36.80
2025-01-25 16:57:25,35.40,36.80
2025-01-25 16:57:28,35.40,37.10
2025-01-25 16:57:32,35.40,37.20
2025-01-25 16:57:35,35.40,37.10
2025-01-25 16:57:38,35.40,37.00
2025-01-25 16:57:41,35.40,36.90
2025-01-25 16:57:45,35.40,37.00
2025-01-25 16:57:48,35.40,37.10
2025-01-25 16:57:51,35.40,37.00
2025-01-25 16:57:55,35.50,36.90
2025-01-25 16:57:58,35.50,36.90
2025-01-25 16:58:01,35.50,37.00
2025-01-25 16:58:04,35.50,37.00
2025-01-25 16:58:08,35.50,37.00
2025-01-25 16:58:11,35.50,37.00
2025-01-25 16:58:14,35.50,37.00
2025-01-25 16:58:18,35.50,37.00
2025-01-25 16:58:21,35.50,36.80
2025-01-25 16:58:24,35.50,36.90
2025-01-25 16:58:27,35.50,36.90
2025-01-25 16:58:31,35.50,37.00
2025-01-25 16:58:34,35.50,37.10
2025-01-25 16:58:37,35.50,37.00
2025-01-25 16:58:40,35.50,37.10
2025-01-25 16:58:44,35.50,37.00
2025-01-25 16:58:47,35.50,37.00
2025-01-25 16:58:50,35.50,37.10
2025-01-25 16:58:54,35.50,37.10
2025-01-25 16:58:57,35.50,37.10
2025-01-25 16:59:00,35.50,37.10
2025-01-25 16:59:03,35.50,37.10
2025-01-25 16:59:07,35.50,36.90
2025-01-25 16:59:10,35.50,36.80
2025-01-25 16:59:13,35.50,36.90
2025-01-25 16:59:17,35.50,37.20
2025-01-25 16:59:20,35.50,37.20
2025-01-25 16:59:23,35.50,37.10
2025-01-25 16:59:26,35.50,37.10
2025-01-25 16:59:30,35.50,37.00
2025-01-25 16:59:33,35.50,36.90
2025-01-25 16:59:36,35.50,36.90
2025-01-25 16:59:39,35.50,37.00
2025-01-25 16:59:43,35.50,37.00
2025-01-25 16:59:46,35.40,37.00
2025-01-25 16:59:49,35.40,37.00
2025-01-25 16:59:53,35.40,37.00
2025-01-25 16:59:56,35.50,37.30
2025-01-25 16:59:59,35.50,37.20
2025-01-25 17:00:02,35.50,37.30
2025-01-25 17:00:06,35.50,37.30
2025-01-25 17:00:09,35.40,37.40
2025-01-25 17:00:12,35.50,37.60
2025-01-25 17:00:16,35.50,37.50
2025-01-25 17:00:19,35.50,37.30
2025-01-25 17:00:22,35.40,37.30
2025-01-25 17:00:25,35.40,37.40
2025-01-25 17:00:29,35.40,37.50
2025-01-25 17:00:32,35.50,37.80
2025-01-25 17:00:35,35.50,37.70
2025-01-25 17:00:38,35.50,37.50
2025-01-25 17:00:42,35.50,37.60
2025-01-25 17:00:45,35.50,37.50
2025-01-25 17:00:48,35.50,37.50
2025-01-25 17:00:52,35.50,37.60
2025-01-25 17:00:55,35.50,37.50
2025-01-25 17:00:58,35.50,37.30
2025-01-25 17:01:01,35.50,37.10
2025-01-25 17:01:05,35.40,37.10
2025-01-25 17:01:08,35.40,37.00
